0 0 0 0
131072 0 131072 0
98304 0 0 32768
98304 24576 24576 24576
92160 43008 43008 24576
81408 55296 55296 29184
67584 61824 61824 35712
52128 63264 63264 42240
36312 60480 60480 47496
21192 54438 54438 50742
7583 46127 46127 51666
-3948 36491 36491 50281
-13070 26382 26382 46833
-19665 16519 16519 41720
-23794 7473 7473 35419
-25662 -344 -344 28433
-25576 -6674 -6674 21239
-23907 -11399 -11399 14261
-21057 -14526 -14526 7846
-17425 -16159 -16159 2253
-13385 -16476 -16476 -2350
-9266 -15704 -15704 -5881
-5340 -14095 -14095 -8336
-1816 -11906 -11906 -9776
1161 -9383 -9383 -10309
3507 -6747 -6747 -10077
5194 -4184 -4184 -9244
6240 -1840 -1840 -7979
6700 180 180 -6444
6655 1810 1810 -4788
6203 3021 3021 -3139
5448 3816 3816 -1599
4494 4224 4224 -245
3438 4291 4291 873
2366 4078 4078 1727
1347 3650 3650 2315
435 3074 3074 2649
-333 2414 2414 2755
-936 1727 1727 2670
-1367 1062 1062 2434
-1632 455 455 2091
-1745 -66 -66 1682
-1728 -486 -486 1245
-1606 -796 -796 812
-1407 -999 -999 410
-1157 -1101 -1101 58
-881 -1115 -1115 -232
-602 -1057 -1057 -453
-337 -943 -943 -604
-101 -792 -792 -689
97 -620 -620 -714
252 -441 -441 -690
363 -267 -267 -628
430 -110 -110 -538
458 25 25 -431
452 133 133 -317
419 213 213 -204
366 264 264 -100
300 289 289 -9
228 292 292 66
155 276 276 123
86 245 245 162
25 205 205 183
-26 160 160 189
-66 113 113 182
-94 68 68 165
-111 27 27 141
-117 -7 -7 112
-115 -35 -35 82
-106 -55 -55 53
-92 -68 -68 26
-75 -74 -74 3
-56 -74 -74 -16
-37 -69 -69 -31
-19 -61 -61 -41
-3 -50 -50 -46
10 -38 -38 -47
20 -26 -26 -45
27 -14 -14 -40
31 -4 -4 -34
32 4 4 -26
31 11 11 -18
29 16 16 -11
25 19 19 -4
21 21 21 1
16 21 21 6
11 20 20 10
6 17 17 13
2 14 14 14
-1 11 11 14
-3 8 8 13
-5 5 5 12
-6 2 2 10
-6 0 0 8
-6 -2 -2 6
-5 -3 -3 4
-4 -4 -4 2
-3 -4 -4 1
-2 -4 -4 0
-1 -4 -4 -1
0 -4 -4 -1
1 -3 -3 -1
2 -2 -2 -1
3 -1 -1 -1
4 0 0 -1
4 1 1 0
4 2 2 0
4 3 3 0
4 4 4 0
3 4 4 1
2 3 3 2
2 3 3 2
2 3 3 2
