0 0 0
-7168 -896 -1024
-6944 -2436 -992
-6335 -3487 -1353
-5464 -4091 -1887
-4442 -4307 -2438
-3366 -4207 -2906
-2315 -3866 -3232
-1349 -3358 -3391
-510 -2751 -3383
177 -2105 -3225
703 -1469 -2945
1070 -881 -2576
1290 -366 -2153
1381 59 -1707
1366 387 -1266
1269 619 -853
1114 762 -485
923 826 -174
716 824 76
510 771 263
317 681 390
146 568 462
4 444 488
-107 320 477
-187 203 437
-238 99 378
-263 11 308
-266 -58 233
-252 -109 160
-225 -142 92
-190 -159 33
-151 -162 -15
-111 -155 -52
-73 -140 -78
-38 -119 -94
-9 -96 -101
15 -72 -100
33 -48 -93
45 -27 -82
51 -9 -69
53 6 -54
51 17 -39
46 24 -25
40 28 -13
33 30 -3
25 29 5
17 26 11
10 22 14
4 18 16
-1 13 16
-5 8 15
-7 4 13
-8 1 10
-9 -2 7
-9 -4 4
-8 -6 2
-7 -7 0
-6 -7 -2
-5 -7 -4
-4 -7 -5
-3 -7 -6
-2 -6 -7
-1 -5 -7
0 -4 -7
1 -3 -7
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
1 -3 -6
