0 0
0 0
0 0
0 0
-128 -1
-238 -238
0 -601
645 -645
1273 0
1193 1193
0 2161
-1911 1909
-3308 -1
-2813 -2813
0 -4707
3876 -3877
6291 -1
5033 5032
1 7943
-6187 6188
-9520 1
-7238 -7236
-1 -10877
8084 -8084
11888 0
8651 8651
0 12465
-8893 8892
-12566 -1
-8794 -8794
-1 -12192
8372 -8373
11388 -1
7670 7668
1 10225
-6742 6744
-8794 1
-5665 -5663
-1 -7199
4506 -4507
5543 -1
3338 3338
0 3916
-2221 2220
-2400 -1
-1204 -1204
0 -1053
323 -325
-79 -1
-395 -395
0 -977
944 -944
1634 -1
1326 1326
0 2060
-1551 1551
-2278 0
-1638 -1638
0 -2315
1609 -1611
2206 -1
1491 1491
0 1988
-1308 1307
-1695 -1
-1083 -1083
0 -1360
839 -839
1014 0
597 597
0 679
-368 368
-371 -1
-163 -163
0 -102
-9 9
-115 1
-145 -145
0 -281
244 -244
397 0
309 309
-1 466
-343 342
-494 0
-349 -349
0 -486
334 -334
453 0
303 302
1 399
-259 260
-332 1
-210 -209
-1 -259
157 -157
187 0
107 107
0 117
-61 61
-57 0
-21 -21
0 -6
-12 11
-36 -1
-37 -37
0 -66
54 -54
86 0
66 65
1 97
-69 71
-100 1
-71 -69
-2 -97
64 -67
87 -2
59 57
1 75
-48 48
-61 -1
-38 -38
0 -47
28 -28
33 0
19 18
1 19
-8 10
-8 1
-3 -1
-2 2
-6 3
-11 -2
-9 -11
1 -16
13 -12
19 1
13 15
-1 21
-15 15
-21 0
-15 -15
0 -21
13 -15
18 -1
13 11
1 16
-9 11
-13 1
-9 -8
0 -10
6 -6
7 0
4 4
0 4
-3 1
-1 -1
0 0
0 0
0 0
-1 -1
0 -1
0 -1
1 -1
1 0
1 1
0 1
-1 1
-1 0
-1 -1
0 -1
1 -1
1 0
1 1
0 1
-1 1
-1 0
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
-1 -1
