524032     0
514561 99173
486493 194761
440842 283310
379258 361619
303967 426859
217690 476670
123545 509254
24935 523432
-74577 518691
-171392 495203
-262013 453817
-343164 396029
-411912 323927
-465772 240118
-502798 147630
-521651 49807
-521651 -49817
-502797 -147640
-465770 -240128
-411909 -323936
-343160 -396037
-262009 -453824
-171388 -495209
-74573 -518696
24938 -523436
123548 -509258
217692 -476674
303969 -426862
379259 -361622
440842 -283312
486492 -194763
514559 -99174
524028    -1
514558 99172
486490 194760
440839 283309
379255 361618
303964 426857
217687 476668
123542 509251
24933 523428
-74578 518687
-171393 495199
-262013 453813
-343163 396025
-411910 323924
-465770 240115
-502795 147628
-521648 49805
-521647 -49818
-502793 -147641
-465766 -240127
-411905 -323935
-343157 -396035
-262006 -453822
-171386 -495206
-74571 -518692
24939 -523431
123548 -509253
217691 -476669
303967 -426857
379256 -361618
440838 -283309
486487 -194761
514554 -99173
524023    -1
514553 99170
486486 194757
440836 283305
379253 361614
303963 426852
217687 476663
123543 509246
24934 523423
-74576 518682
-171390 495195
-262009 453810
-343159 396023
-411906 323923
-465766 240115
-502791 147629
-521644 49806
-521643 -49816
-502789 -147638
-465763 -240124
-411903 -323931
-343156 -396030
-262006 -453816
-171386 -495200
-74572 -518686
24937 -523426
123544 -509248
217687 -476665
303961 -426854
379250 -361615
440832 -283307
486481 -194759
514547 -99173
524016    -2
514546 99168
486479 194754
440830 283300
379248 361608
303959 426846
217684 476656
123542 509238
24935 523415
-74573 518675
-171385 495188
-262004 453804
-343153 396018
-411899 323919
-465758 240113
-502783 147628
-521636 49808
-521636 -49813
-502783 -147633
-465758 -240118
-411899 -323924
-343153 -396023
-262005 -453809
-171387 -495193
-74575 -518680
24933 -523420
123539 -509243
217681 -476661
303955 -426851
379244 -361614
440826 -283307
486475 -194761
514542 -99176
524012    -7
514543 99163
486477 194748
440829 283295
379248 361602
303960 426840
217686 476650
123545 509233
24939 523411
-74569 518671
-171381 495185
-261999 453802
-343147 396017
-411893 323919
-465752 240114
-502778 147630
-521632 49810
-521633 -49810
-502780 -147630
-465755 -240114
-411897 -323920
-343152 -396018
-262004 -453804
-171387 -495188
-74575 -518675
24932 -523415
123538 -509238
217678 -476656
303951 -426847
379239 -361611
440820 -283305
486469 -194760
514536 -99176
524006    -8
514537 99161
486472 194745
440824 283291
379244 361597
303957 426834
217685 476644
123545 509227
24940 523405
-74566 518666
-171377 495181
-261994 453799
-343142 396015
-411888 323918
-465747 240113
-502772 147630
-521626 49811
-521627 -49808
-502775 -147627
-465751 -240110
-411894 -323915
-343150 -396013
-262003 -453799
-171387 -495183
-74576 -518670
24930 -523411
123535 -509235
217675 -476654
303948 -426845
379235 -361609
440816 -283304
486465 -194759
514531 -99176
524001    -8
514532 99159
486467 194742
440820 283286
379241 361592
303955 426829
217683 476639
123544 509222
24940 523400
-74565 518661
-171375 495176
-261991 453794
-343138 396011
-411883 323915
-465742 240111
-502767 147629
-521621 49811
-521622 -49807
-502770 -147625
-465747 -240108
-411890 -323912
-343146 -396010
-262000 -453795
-171384 -495179
-74574 -518665
24931 -523406
123535 -509230
217674 -476649
303946 -426841
379233 -361605
440813 -283300
486461 -194756
514527 -99174
523997    -7
514528 99160
486463 194743
440816 283287
379237 361592
303951 426828
217680 476637
123541 509219
24938 523396
-74567 518656
-171376 495171
-261991 453789
-343137 396006
-411881 323910
-465738 240107
-502763 147626
-521616 49809
-521617 -49808
-502765 -147625
-465742 -240107
-411886 -323910
-343143 -396007
-261998 -453791
-171383 -495174
-74574 -518660
24930 -523401
123533 -509225
217671 -476644
303942 -426836
379228 -361602
440808 -283298
486456 -194755
514522 -99173
523992    -7
514523 99159
486458 194740
440812 283283
379234 361587
303949 426823
217679 476632
123541 509214
24939 523391
-74565 518652
-171373 495167
-261988 453786
-343133 396004
-411877 323909
-465734 240107
-502759 147626
-521612 49810
-521613 -49806
-502762 -147622
-465739 -240103
-411883 -323906
-343141 -396002
-261996 -453786
-171383 -495169
-74575 -518656
24928 -523397
123531 -509221
217668 -476641
303939 -426834
379224 -361600
440804 -283297
486451 -194755
514517 -99174
523987    -9
514519 99156
486455 194737
440809 283280
379231 361584
303947 426819
217677 476628
123540 509210
24938 523388
-74565 518649
-171373 495164
-261987 453783
-343132 396001
-411875 323906
-465732 240104
-502756 147624
-521609 49808
