524032 0
514562 99174
486494 194763
440843 283313
379258 361623
303966 426863
217688 476675
123542 509258
24931 523435
-74581 518693
-171397 495204
-262018 453817
-343168 396028
-411915 323926
-465774 240116
-502799 147628
-521651 49804
-521649 -49820
-502793 -147642
-465765 -240128
-411903 -323935
-343154 -396034
-262002 -453819
-171381 -495202
-74566 -518687
24944 -523425
123552 -509245
217694 -476659
303968 -426846
379256 -361605
440836 -283295
486483 -194746
514547 -99159
524014 12
514542 99182
486473 194767
440821 283313
379237 361619
303946 426855
217670 476663
123527 509243
24919 523417
-74589 518674
-171401 495184
-262018 453797
-343165 396008
-411908 323907
-465764 240099
-502786 147613
-521636 49792
-521632 -49828
-502775 -147647
-465746 -240130
-411884 -323933
-343135 -396028
-261985 -453810
-171366 -495190
-74553 -518672
24954 -523408
123559 -509226
217698 -476639
303968 -426825
379252 -361585
440829 -283276
486473 -194729
514534 -99144
523998 24
514524 99191
486453 194773
440801 283315
379217 361617
303927 426849
217652 476654
123511 509231
24906 523403
-74599 518657
-171407 495166
-262020 453778
-343163 395989
-411903 323888
-465755 240081
-502773 147597
-521620 49779
-521614 -49838
-502755 -147653
-465726 -240132
-411864 -323932
-343116 -396024
-261967 -453802
-171350 -495178
-74540 -518657
24964 -523390
123565 -509207
217700 -476620
303967 -426806
379247 -361566
440820 -283259
486461 -194714
514519 -99131
523981 34
514505 99198
486433 194776
440780 283314
379196 361612
303907 426840
217634 476641
123496 509215
24894 523384
-74607 518636
-171411 495144
-262020 453756
-343159 395968
-411895 323869
-465744 240064
-502759 147583
-521603 49768
-521595 -49846
-502735 -147658
-465705 -240133
-411843 -323929
-343096 -396017
-261949 -453792
-171334 -495165
-74527 -518641
24974 -523372
123572 -509187
217703 -476599
303966 -426785
379242 -361546
440811 -283240
486448 -194697
514503 -99117
523963 45
514485 99205
486412 194779
440759 283313
379176 361607
303889 426831
217619 476629
123483 509200
24884 523367
-74614 518618
-171415 495125
-262020 453736
-343155 395948
-411887 323850
-465732 240047
-502744 147568
-521586 49756
-521576 -49854
-502715 -147662
