65536 0 0
49152 16384 4096
36864 27648 9984
27648 34368 16080
20736 37260 21375
15552 37100 25306
11664 34661 27644
8748 30666 28399
6561 25753 27737
4920 20459 25917
3690 15209 23240
2767 10321 20010
2075 6010 16510
1556 2401 12982
1167 -456 9622
875 -2570 6574
656 -3995 3931
492 -4814 1744
369 -5127 26
276 -5042 -1241
207 -4663 -2097
155 -4087 -2595
116 -3400 -2797
87 -2672 -2766
65 -1959 -2565
48 -1302 -2250
36 -728 -1870
27 -252 -1466
20 121 -1070
15 393 -705
11 573 -386
8 672 -122
6 704 84
4 684 234
3 626 332
2 543 384
1 447 399
0 347 386
0 250 352
0 162 304
0 86 249
0 23 192
0 -25 137
0 -60 87
0 -82 44
0 -93 9
0 -96 -18
0 -92 -37
0 -83 -49
0 -71 -55
0 -58 -56
0 -44 -53
0 -31 -48
0 -19 -41
0 -9 -33
0 -1 -25
0 5 -18
0 9 -12
0 12 -6
0 13 -2
0 13 1
0 12 3
0 11 5
0 9 6
0 7 6
0 5 5
0 3 4
0 2 3
0 1 2
0 0 1
0 -1 0
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
0 -1 -1
